Commit ID,Commit Hash,Commit Author,Commit Message,Release Version,Release Date,Release Notes,Successful Builds per Day (%),Code Coverage (%),Open Issues,Time to Resolve Issues (Days),Merge Conflicts,Pipeline Success Rate (%),Active Contributors,Average Time to Merge Pull Request (Days),Closed Milestones,Response Time for Code Reviews (Hours),Code Complexity (out of 10),Code Duplication (%),Code Smells,Security Vulnerabilities (Critical),Security Vulnerabilities (Moderate),Test Coverage (%),Pull Request ID,Pull Request Title,Reviewer,Review Comments,Review Duration (Days),Pull Request State,Time from Ready to Merge (Hours),Comments Follow-up Time (Hours),Time Spent in Ready (Days),Time Spent in In Review (Days),Time Spent in Merged (Hours),Pull Request Rate (Per Day),Pull Request Duration (Days),Merge Ratio (%),Number of In-Progress Pull Requests,Days Worked between Pull and Merge Confirmation,Review Time (Days),Code Churn
62,qrst5678,Michael Brown,Ajout de la fonctionnalité de génération de graphiques de dépenses par mois,1.22.0,2024-11-01,"Ajout de la fonctionnalité permettant aux utilisateurs de générer des graphiques de leurs dépenses par mois",8,85,2,1,0,95,2,1,1,4,8,1,0,0,0,184,Ajout de la fonctionnalité de génération de graphiques de dépenses par mois,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de génération de graphiques de dépenses par mois",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,35
63,uvwx1234,Mark Anderson,Correction de bug sur l'écran de gestion des rappels de paiement,1.23.0,2024-12-01,"Correction d'un problème d'affichage sur l'écran de gestion des rappels de paiement",9,80,1,1,0,95,1,1,1,5,8,1,0,0,0,185,Correction de bug sur l'écran de gestion des rappels de paiement,John Smith,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran de gestion des rappels de paiement",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,20
64,ijkl9012,Sophia Thomas,Ajout de la fonctionnalité de gestion des catégories de dépenses,1.23.0,2024-12-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs catégories de dépenses",8,80,2,1,0,92,2,2,1,5,8,2,0,0,0,186,Ajout de la fonctionnalité de gestion des catégories de dépenses,Robert Lee,"Ajout de l'interface utilisateur et de la logique de gestion des catégories de dépenses",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,60
65,mnop5678,Emma Garcia,Ajout de la fonctionnalité de calcul de taux de change,1.23.0,2024-12-01,"Ajout de la fonctionnalité permettant aux utilisateurs de calculer les taux de change",9,85,2,1,0,92,2,1,1,4,8,1,0,0,0,187,Ajout de la fonctionnalité de calcul de taux de change,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de calcul de taux de change",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,40
66,efgh7890,Robert Lee,Ajout de la fonctionnalité de gestion des chèques,1.24.0,2025-01-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs chèques",8,80,3,1,0,92,2,1,1,6,8,2,0,0,0,188,Ajout de la fonctionnalité de gestion des chèques,John Smith,"Ajout de l'interface utilisateur et de la logique de gestion des chèques",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,50
67,jklm2345,Emily Thompson,Correction de bug sur l'écran de gestion des préférences de sécurité,1.24.0,2025-01-01,"Correction d'un problème d'affichage sur l'écran de gestion des préférences de sécurité",9,85,1,1,0,95,2,1,1,5,8,1,0,0,0,189,Correction de bug sur l'écran de gestion des préférences de sécurité,Robert Lee,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran de gestion des préférences de sécurité",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,20
68,qrst5678,Michael Brown,Ajout de la fonctionnalité de suivi des dépenses par catégorie,1.24.0,2025-01-01,"Ajout de la fonctionnalité permettant aux utilisateurs de suivre leurs dépenses par catégorie",8,85,2,1,0,95,2,1,1,4,8,1,0,0,0,190,Ajout de la fonctionnalité de suivi des dépenses par catégorie,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de suivi des dépenses par catégorie",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,40
69,uvwx1234,Mark Anderson,Correction de bug sur l'écran de gestion des préférences de sécurité,1.25.0,2025-02-01,"Correction d'un problème de validation sur l'écran de gestion des préférences de sécurité",9,80,1,1,0,95,1,1,1,5,8,1,0,0,0,191,Correction de bug sur l'écran de gestion des préférences de sécurité,John Smith,"Correction d'un problème de validation sur l'interface utilisateur de l'écran de gestion des préférences de sécurité",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,25
70,ijkl9012,Sophia Thomas,Ajout de la fonctionnalité de génération de graphiques de dépenses par bénéficiaire,1.25.0,2025-02-01,"Ajout de la fonctionnalité permettant aux utilisateurs de générer des graphiques de leurs dépenses par bénéficiaire",8,80,2,1,0,92,2,2,1,5,8,2,0,0,0,192,Ajout de la fonctionnalité de génération de graphiques de dépenses par bénéficiaire,Robert Lee,"Ajout de l'interface utilisateur et de la logique de génération de graphiques de dépenses par bénéficiaire",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,50
71,mnop5678,Emma Garcia,Ajout de la fonctionnalité de génération de rapport annuel,1.25.0,2025-02-01,"Ajout de la fonctionnalité permettant aux utilisateurs de générer un rapport annuel de leurs transactions",9,85,2,1,0,92,2,1,1,4,8,1,0,0,0,193,Ajout de la fonctionnalité de génération de rapport annuel,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de génération de rapport annuel",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,70
72,efgh7890,Robert Lee,Correction de bug sur l'écran de suivi des dépenses par bénéficiaire,1.25.0,2025-02-01,"Correction d'un problème d'affichage sur l'écran de suivi des dépenses par bénéficiaire",8,80,1,1,0,95,1,1,1,5,8,1,0,0,0,194,Correction de bug sur l'écran de suivi des dépenses par bénéficiaire,John Smith,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran de suivi des dépenses par bénéficiaire",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,20
73,jklm2345,Emily Thompson,Ajout de la fonctionnalité de gestion des comptes épargne,1.26.0,2025-03-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs comptes épargne",9,85,1,1,0,95,2,1,1,5,8,1,0,0,0,195,Ajout de la fonctionnalité de gestion des comptes épargne,Robert Lee,"Ajout de l'interface utilisateur et de la logique de gestion des comptes épargne",
